date,route_id,trade_volume_tonnes,shipping_delay_days,freight_cost_usd,container_availability_index,port_congestion_index,fuel_cost_index,commodity_price_index,weather_disruption_score,geopolitical_risk_score,route_status,carbon_emissions_tonnes
2024-08-11,R00036,9498.07,5.44,5516.05,89.75,98.61,79.98,49.2,53.07,20.5,Delayed,4995.51
2024-08-18,R00036,7402.97,9.81,5318.21,69.95,77.6,60.96,58.43,91.06,60.1,Delayed,3893.59
2024-08-25,R00036,8254.63,2.31,5337.41,78.0,14.75,72.24,61.85,13.62,44.0,Normal,4341.52
2024-09-01,R00036,9204.65,5.07,5287.97,86.98,42.66,65.26,73.19,16.84,26.05,Delayed,4841.19
2024-09-08,R00036,5656.4,9.66,5393.84,53.45,55.38,66.2,72.52,82.79,93.1,Delayed,2974.98
2024-09-15,R00036,9565.6,3.79,5267.21,90.39,34.67,65.59,79.78,25.47,19.23,Normal,5031.03
2024-09-22,R00036,9085.49,4.93,5266.61,85.85,60.5,64.03,69.55,46.23,28.3,Normal,4778.51
2024-09-29,R00036,9332.65,3.3,5312.82,88.19,12.02,69.28,64.03,18.83,23.63,Normal,4908.51
2024-10-06,R00036,6909.67,5.01,5271.19,65.29,60.22,64.22,62.46,44.42,69.42,Delayed,3634.14
2024-10-13,R00036,7671.28,5.0,5365.95,72.49,9.82,70.56,81.88,3.54,55.03,Delayed,4034.71
2024-10-20,R00036,8853.42,3.28,5303.77,83.66,74.47,68.71,59.42,10.74,32.69,Normal,4656.46
2024-10-27,R00036,8921.56,6.38,5349.61,84.3,73.51,67.63,55.56,23.32,31.4,Delayed,4692.29
2024-11-03,R00036,7433.45,9.35,5351.27,70.24,9.45,63.78,43.26,68.89,59.52,Delayed,3909.62
2024-11-10,R00036,8358.2,7.63,5345.37,78.98,48.05,65.68,60.83,83.47,42.04,Delayed,4395.99
2024-11-17,R00036,10295.97,1.76,5342.88,97.29,53.89,73.34,72.88,32.26,5.42,Normal,5415.17
2024-11-24,R00036,9341.12,5.24,5390.52,88.27,59.22,71.88,70.22,75.98,23.47,Delayed,4912.96
2024-12-01,R00036,10467.19,6.56,5289.42,98.91,7.92,63.38,59.94,51.16,2.19,Delayed,5505.22
2024-12-08,R00036,8784.19,0.25,5256.14,83.0,4.67,69.57,61.63,33.51,33.99,Normal,4620.05
2024-12-15,R00036,10099.84,3.34,5374.2,95.43,42.27,73.32,68.95,75.51,9.13,Normal,5312.01
2024-12-22,R00036,8213.42,5.44,5207.39,77.61,6.04,59.4,41.95,43.05,44.78,Delayed,4319.85
2024-12-29,R00036,10184.45,6.84,5426.22,96.23,90.61,72.12,62.62,43.85,7.53,Delayed,5356.51
2025-01-05,R00036,5685.56,9.9,5255.92,53.72,91.86,56.69,40.7,93.06,92.55,Delayed,2990.32
2025-01-12,R00036,9392.31,4.89,5248.18,88.75,49.57,62.85,40.93,53.6,22.5,Normal,4939.89
2025-01-19,R00036,6035.07,8.71,5224.51,57.03,2.21,56.18,23.35,76.88,85.95,Delayed,3174.15
2025-01-26,R00036,8923.2,4.12,5054.6,84.32,16.61,50.98,27.0,37.85,31.37,Normal,4693.16
2025-02-02,R00036,10484.25,6.75,5120.52,99.07,34.0,51.86,30.51,94.17,1.87,Delayed,5514.19
2025-02-09,R00036,7619.83,9.34,5297.93,72.0,75.21,60.24,36.39,61.83,56.0,Delayed,4007.65
2025-02-16,R00036,6811.84,9.2,5311.04,64.37,59.64,61.3,43.8,33.94,71.27,Delayed,3582.69
2025-02-23,R00036,6673.32,8.37,5207.09,63.06,2.69,55.48,45.46,87.2,73.89,Delayed,3509.83
2025-03-02,R00036,9825.93,2.79,5211.24,92.85,97.64,63.19,43.45,67.67,14.31,Normal,5167.95
2025-03-09,R00036,7297.28,8.51,5153.1,68.95,58.86,51.69,48.43,30.11,62.09,Delayed,3838.01
2025-03-16,R00036,7925.89,9.42,5291.04,74.89,94.06,59.67,54.6,71.42,50.21,Delayed,4168.62
2025-03-23,R00036,7434.92,6.06,5137.97,70.25,49.83,53.94,39.11,12.83,59.49,Delayed,3910.4
2025-03-30,R00036,7144.33,5.75,5173.68,67.51,62.28,56.74,16.93,16.77,64.98,Delayed,3757.56
2025-04-06,R00036,7049.79,9.36,5298.27,66.61,63.25,60.24,41.82,72.63,66.77,Delayed,3707.84
2025-04-13,R00036,10437.35,5.82,5159.41,98.62,36.94,55.7,46.29,59.51,2.75,Delayed,5489.52
2025-04-20,R00036,10086.45,2.87,5136.22,95.31,68.57,58.08,45.21,2.7,9.38,Normal,5304.97
2025-04-27,R00036,7449.27,4.47,5272.45,70.39,46.93,65.03,49.2,61.85,59.22,Normal,3917.95
2025-05-04,R00036,9414.86,8.31,5230.45,88.96,97.74,57.12,55.34,98.54,22.08,Delayed,4951.75
2025-05-11,R00036,8047.81,8.72,5344.76,76.04,82.08,64.18,64.79,80.81,47.91,Delayed,4232.74
2025-05-18,R00036,7237.42,8.01,5183.01,68.39,55.19,54.35,31.69,67.22,63.23,Delayed,3806.52
2025-05-25,R00036,6182.56,11.08,5368.85,58.42,92.56,62.65,68.63,26.9,83.16,Delayed,3251.72
2025-06-01,R00036,5301.66,11.28,5441.22,50.1,72.72,67.21,57.8,14.89,99.81,Delayed,2788.41
2025-06-08,R00036,9593.62,6.6,5054.2,90.65,70.62,47.64,41.92,44.4,18.7,Delayed,5045.76
2025-06-15,R00036,7830.41,2.53,5098.51,73.99,19.43,56.02,45.27,16.31,52.02,Normal,4118.4
2025-06-22,R00036,10559.74,0.49,5160.7,99.78,10.82,62.89,40.45,10.2,0.44,Normal,5553.9
2025-06-29,R00036,9977.17,4.77,5187.77,94.28,92.22,58.98,42.56,2.46,11.45,Normal,5247.49
2025-07-06,R00036,8398.0,3.74,5210.17,79.35,56.81,61.86,53.74,81.55,41.29,Normal,4416.93
2025-07-13,R00036,7032.74,6.61,5194.5,66.45,43.83,56.98,33.61,67.5,67.09,Delayed,3698.87
2025-07-20,R00036,7931.88,2.51,5164.26,74.95,31.89,60.43,48.95,33.04,50.1,Normal,4171.77
2025-07-27,R00036,10303.77,3.56,5167.08,97.36,89.78,59.22,27.8,29.22,5.28,Normal,5419.27
2025-08-03,R00036,7373.28,8.25,5360.15,69.67,61.61,65.84,37.89,90.1,60.66,Delayed,3877.98
2025-08-10,R00036,8514.42,3.77,5202.15,80.45,0.03,61.27,27.57,93.07,39.09,Normal,4478.16
2025-08-17,R00036,6307.14,11.91,5371.12,59.6,44.0,61.69,43.35,54.71,80.81,Delayed,3317.24
2025-08-24,R00036,5877.63,6.64,5209.48,55.54,24.02,57.94,49.74,12.02,88.92,Delayed,3091.34
2025-08-31,R00036,9159.0,4.63,5163.66,86.54,67.52,57.56,44.31,56.77,26.91,Normal,4817.18
2025-09-07,R00036,7406.36,10.74,5289.86,69.98,98.12,57.84,34.79,74.86,60.03,Delayed,3895.38
2025-09-14,R00036,8390.41,8.96,5316.44,79.28,68.61,61.97,37.12,72.8,41.44,Delayed,4412.93
2025-09-21,R00036,8939.49,5.57,5187.37,84.47,91.53,57.9,51.95,90.46,31.06,Delayed,4701.73
2025-09-28,R00036,7256.3,2.91,5187.43,68.57,17.05,61.45,38.05,85.68,62.87,Normal,3816.45
2025-10-05,R00036,6135.63,9.71,5457.51,57.98,72.1,70.38,51.5,77.38,84.05,Delayed,3227.03
2025-10-12,R00036,7518.02,6.25,5298.0,71.04,20.77,64.36,70.54,63.21,57.92,Delayed,3954.1
2025-10-19,R00036,9852.82,4.46,5172.31,93.1,43.82,58.37,39.97,63.67,13.8,Normal,5182.09
2025-10-26,R00036,10140.09,0.73,5212.32,95.81,8.76,66.01,39.04,66.74,8.37,Normal,5333.18
2025-11-02,R00036,5689.99,8.59,5248.73,53.77,44.58,57.96,41.12,73.21,92.47,Delayed,2992.65
2025-11-09,R00036,5487.31,5.85,5071.82,51.85,25.42,49.81,20.99,7.08,96.3,Delayed,2886.05
2025-11-16,R00036,10048.2,9.86,5229.18,94.95,70.46,54.96,47.38,81.79,10.11,Delayed,5284.85
2025-11-23,R00036,9831.17,2.0,5007.28,92.9,24.47,50.65,32.24,67.92,14.21,Normal,5170.7
2025-11-30,R00036,6312.47,10.45,5290.24,59.65,55.62,58.24,53.99,55.01,80.71,Delayed,3320.05
2025-12-07,R00036,8887.22,1.9,5147.05,83.98,15.48,60.09,33.16,34.12,32.05,Normal,4674.23
2025-12-14,R00036,8432.59,4.5,5323.24,79.68,39.36,68.38,57.0,87.49,40.64,Normal,4435.12
2025-12-21,R00036,9369.73,6.73,5266.65,88.54,24.7,61.63,50.29,50.92,22.93,Delayed,4928.01
2025-12-28,R00036,8335.52,4.46,5180.42,78.76,39.68,58.9,52.91,91.55,42.47,Normal,4384.07
2026-01-04,R00036,6994.71,8.01,5330.06,66.09,66.7,64.15,46.68,9.84,67.81,Delayed,3678.87
2026-01-11,R00036,7611.11,6.24,5066.62,71.92,44.97,48.94,35.94,27.57,56.16,Delayed,4003.06
2026-01-18,R00036,6963.06,4.19,5209.06,65.79,29.06,61.18,59.46,71.22,68.41,Normal,3662.22
2026-01-25,R00036,9054.0,5.05,5266.33,85.55,18.35,63.85,63.04,35.45,28.9,Delayed,4761.95
2026-02-01,R00036,9572.11,5.18,5100.31,90.45,78.66,52.61,31.02,84.97,19.1,Delayed,5034.45
2026-02-08,R00036,8155.31,10.25,5398.44,77.06,93.14,65.72,48.75,86.19,45.88,Delayed,4289.29
2026-02-15,R00036,7727.78,5.87,5250.33,73.02,26.0,61.69,51.02,4.09,53.96,Delayed,4064.43
2026-02-22,R00036,9073.7,2.84,5133.31,85.74,11.21,57.92,45.72,90.92,28.52,Normal,4772.31
2026-03-01,R00036,9068.46,3.49,5224.89,85.69,2.49,63.16,37.76,87.18,28.62,Normal,4769.56
2026-03-08,R00036,9734.57,3.28,5343.58,91.98,42.6,71.35,77.22,12.06,16.03,Normal,5119.9
2026-03-15,R00036,9526.63,0.0,5121.24,90.02,44.91,60.91,27.22,31.5,19.96,Normal,5010.53
2026-03-22,R00036,10344.23,4.01,5206.51,97.74,53.17,61.24,36.49,14.7,4.51,Normal,5440.55
2026-03-29,R00036,8188.98,7.44,5222.03,77.38,75.07,57.7,35.24,94.43,45.24,Delayed,4306.99
2026-04-05,R00036,7871.26,6.62,5176.17,74.38,41.93,55.75,56.52,18.69,51.25,Delayed,4139.89
2026-04-12,R00036,5980.23,10.0,5369.79,56.51,62.13,64.15,42.04,13.95,86.98,Delayed,3145.3
2026-04-19,R00036,10156.63,4.09,5125.11,95.97,79.67,55.72,43.29,24.99,8.06,Normal,5341.88
2026-04-26,R00036,9291.43,4.38,5200.58,87.8,56.31,60.36,36.55,51.42,24.41,Normal,4886.83
2026-05-03,R00036,8252.37,3.83,5148.29,77.98,47.81,57.61,51.82,43.77,44.04,Normal,4340.34
2026-05-10,R00036,5857.63,8.86,5320.75,55.35,54.57,62.39,57.86,40.52,89.3,Delayed,3080.82
2026-05-17,R00036,7286.56,5.42,5241.11,68.85,27.84,61.67,63.74,33.34,62.3,Delayed,3832.37
2026-05-24,R00036,9723.19,5.89,5303.2,91.88,49.86,65.19,45.75,29.82,16.25,Delayed,5113.91
2026-05-31,R00036,8566.4,4.06,5150.59,80.94,33.06,57.45,36.2,98.81,38.11,Normal,4505.5
2026-06-07,R00036,7849.215,4.941000000000001,7224.84,82.41,9.38,58.65,51.41,43.78,60.18,Normal,4586.99
2026-06-14,R00036,7275.483,13.594500000000002,7329.797999999999,76.39,96.12,55.11,57.41,92.75,72.22999999999999,Disrupted,4251.71
2026-06-21,R00036,6471.909000000001,7.060500000000001,7250.459999999999,67.95,14.38,57.78,44.47,8.57,89.1,Delayed,3782.11
2026-06-28,R00036,9172.152,8.5455,7367.611999999999,96.3,93.79,61.89,71.09,33.35,32.4,Delayed,5360.11
2026-07-05,R00036,4950.162,14.485500000000002,7530.628,51.97,87.88,63.78,31.37,75.42,100.0,Disrupted,2892.82
2026-07-12,R00036,7354.593000000001,4.3740000000000006,7144.549999999999,77.22,6.22,55.39,52.52,38.1,70.57,Normal,4297.94
2026-07-19,R00036,6154.371,14.742,7547.638,64.61,81.75,64.35,50.96,80.55,95.77,Disrupted,3596.55
2026-07-26,R00036,7697.808000000001,14.445,7592.48,80.82,68.16,66.78,69.46,86.86,63.36,Disrupted,4498.52
2026-08-02,R00036,8954.271,8.208,7364.223999999999,94.01,84.08,62.07,64.41,77.09,36.980000000000004,Delayed,5232.78
2026-08-09,R00036,7489.494,9.018,7534.841999999999,78.63,26.56,69.38,29.81,67.34,67.74000000000001,Delayed,4376.78
2026-08-16,R00036,7233.813,4.563,7164.164,75.95,23.51,56.13,31.21,21.45,73.1,Normal,4227.36
2026-08-23,R00036,5477.103,7.006500000000001,7165.409999999999,57.5,33.82,53.78,53.93,66.26,100.0,Delayed,3200.76
2026-08-30,R00036,6154.731000000001,10.422,7180.04,64.62,93.32,51.11,26.45,36.44,95.76,Delayed,3596.76
2026-09-06,R00036,6736.761,0.8235,7324.758,70.73,16.2,67.48,57.83,2.09,83.53999999999999,Normal,3936.89
2026-09-13,R00036,7942.2300000000005,0.8235,7236.347999999999,83.39,12.5,63.27,66.01,71.54,58.23,Normal,4641.35
2026-09-20,R00036,8588.565,7.060500000000001,7291.129999999999,90.17,80.05,59.72,26.49,66.9,44.66,Delayed,5019.06
2026-09-27,R00036,4865.805,10.962,7407.526,51.09,56.1,61.4,57.38,44.83,100.0,Delayed,2843.52
2026-10-04,R00036,8627.94,4.9275,7134.735999999999,90.58,2.91,54.37,29.62,72.61,43.83,Normal,5042.07
2026-10-11,R00036,5649.714,8.1135,7575.7919999999995,59.32,66.02,72.23,60.86,24.94,100.0,Delayed,3301.63
2026-10-18,R00036,5093.1,8.1135,7332.499999999999,53.47,86.61,60.65,68.12,73.37,100.0,Delayed,2976.35
2026-10-25,R00036,6230.358,8.613,7340.703999999999,65.41,89.8,60.55,25.05,3.35,94.17,Delayed,3640.95
2026-11-01,R00036,5604.543000000001,7.2765,7377.664,58.84,45.38,63.63,41.88,45.55,100.0,Delayed,3275.24
2026-11-08,R00036,5281.398,13.8375,7488.278,55.45,3.11,62.41,39.55,84.96,100.0,Disrupted,3086.39
2026-11-15,R00036,5488.803,10.3275,7388.458,57.63,15.46,61.12,33.16,61.79,100.0,Delayed,3207.59
2026-11-22,R00036,5141.124,14.755500000000001,7373.7159999999985,53.98,47.26,56.05,43.99,89.53,100.0,Disrupted,3004.42
2026-11-29,R00036,6397.371,13.986,7490.308,67.17,75.62,62.36,55.75,53.05,90.67,Disrupted,3738.55
2026-12-06,R00036,6999.624,10.368,7563.262,73.49,83.44,69.41,58.21,28.02,78.02000000000001,Delayed,4090.5
2026-12-13,R00036,6222.258,13.108500000000001,7563.668,65.33,92.08,66.73,66.13,76.39,94.34,Disrupted,3636.22
2026-12-20,R00036,7260.804,3.402,7388.388,76.23,28.71,67.97,49.78,6.04,72.53999999999999,Normal,4243.13
2026-12-27,R00036,7990.5599999999995,8.4645,7272.4259999999995,83.89,93.85,57.44,38.72,38.08,57.21,Delayed,4669.6
2015-01-04,R00037,13967.14,6.7,4746.93,71.0,2.57,62.48,19.2,83.15,57.99,Delayed,6417.2
2015-01-11,R00037,11254.33,10.54,4775.95,57.21,93.67,59.31,35.05,65.97,85.57,Delayed,5170.8
2015-01-18,R00037,15710.42,2.9,4682.25,79.87,40.53,63.24,74.22,3.94,40.27,Normal,7218.15
2015-01-25,R00037,11461.94,5.62,4802.15,58.27,57.2,67.62,68.59,9.54,83.46,Delayed,5266.19
2015-02-01,R00037,17745.66,1.29,4583.93,90.21,56.38,58.83,28.98,22.37,19.58,Normal,8153.25
2015-02-08,R00037,13147.72,4.56,4649.19,66.84,41.27,58.83,42.49,9.05,66.32,Normal,6040.72
2015-02-15,R00037,15101.56,8.5,4864.07,76.77,51.18,67.9,50.8,57.37,46.46,Delayed,6938.41
2015-02-22,R00037,11046.39,6.39,4760.94,56.16,46.7,63.84,53.16,3.11,87.69,Delayed,5075.27
2015-03-01,R00037,17351.99,6.3,4666.3,88.21,22.29,57.65,39.04,52.21,23.58,Delayed,7972.37
2015-03-08,R00037,11576.88,10.26,4821.54,58.85,50.76,62.71,41.85,85.36,82.29,Delayed,5319.0
2015-03-15,R00037,11909.94,5.32,4647.32,60.55,57.14,57.68,47.54,25.39,78.91,Delayed,5472.02
2015-03-22,R00037,11688.56,8.24,4705.53,59.42,93.02,57.67,40.16,80.17,81.16,Delayed,5370.31
2015-03-29,R00037,13426.69,8.99,4773.5,68.26,99.21,61.21,44.95,22.22,63.49,Delayed,6168.89
2015-04-05,R00037,16089.19,7.27,4577.55,81.79,59.09,50.43,14.7,89.64,36.42,Delayed,7392.18
2015-04-12,R00037,13710.35,8.36,4613.4,69.7,55.06,51.38,30.58,46.85,60.6,Delayed,6299.22
2015-04-19,R00037,10345.35,11.45,4762.49,52.59,10.01,57.19,37.89,87.12,94.82,Delayed,4753.17
2015-04-26,R00037,11399.92,9.46,4688.81,57.95,28.07,54.94,33.64,19.35,84.09,Delayed,5237.69
2015-05-03,R00037,15726.39,1.5,4629.11,79.95,13.19,61.57,53.93,59.06,40.11,Normal,7225.49
2015-05-10,R00037,12746.07,6.01,4627.65,64.8,5.82,55.46,45.94,91.09,70.41,Delayed,5856.18
2015-05-17,R00037,13413.66,6.42,4598.0,68.19,38.94,52.94,47.16,48.11,63.62,Delayed,6162.9
2015-05-24,R00037,13809.28,3.51,4755.8,70.2,36.09,67.33,47.22,20.32,59.6,Normal,6344.67
2015-05-31,R00037,14591.65,8.88,4736.2,74.18,46.43,58.87,42.81,71.8,51.64,Delayed,6704.13
2015-06-07,R00037,16890.8,3.38,4648.32,85.87,17.33,60.34,59.33,54.17,28.27,Normal,7760.48
2015-06-14,R00037,17896.0,5.36,4575.93,90.98,9.57,52.88,46.65,35.94,18.05,Delayed,8222.32
2015-06-21,R00037,10060.54,7.67,4688.21,51.14,48.07,57.28,77.64,54.8,97.71,Delayed,4622.32
2015-06-28,R00037,16734.11,4.31,4670.04,85.07,39.52,60.55,50.83,69.14,29.86,Normal,7688.49
2015-07-05,R00037,11194.52,7.03,4629.88,56.91,64.91,54.25,42.08,5.56,86.18,Delayed,5143.32
2015-07-12,R00037,12151.69,7.57,4755.19,61.77,19.84,61.88,35.65,62.89,76.45,Delayed,5583.1
2015-07-19,R00037,11405.76,9.24,4715.27,57.98,85.41,57.0,47.89,31.36,84.03,Delayed,5240.37
2015-07-26,R00037,12628.66,7.09,4695.6,64.2,52.52,58.54,30.29,83.63,71.6,Delayed,5802.24
2015-08-02,R00037,13726.74,6.97,4669.87,69.78,62.56,56.99,36.77,21.74,60.44,Delayed,6306.75
2015-08-09,R00037,18819.73,4.38,4802.14,95.67,70.54,69.26,57.96,42.75,8.66,Normal,8646.72
2015-08-16,R00037,12624.81,7.72,4728.95,64.18,94.62,59.93,57.16,0.3,71.64,Delayed,5800.47
2015-08-23,R00037,16005.97,2.98,4555.93,81.37,77.81,54.71,47.38,10.17,37.26,Normal,7353.94
2015-08-30,R00037,17278.76,1.16,4660.51,87.84,2.68,64.11,35.78,4.18,24.32,Normal,7938.73
2015-09-06,R00037,18664.08,4.86,4581.16,94.88,76.58,53.9,42.84,38.72,10.24,Normal,8575.21
2015-09-13,R00037,18999.71,0.0,4591.26,96.59,26.56,61.04,26.61,18.82,6.83,Normal,8729.41
2015-09-20,R00037,17508.18,0.39,4436.39,89.01,5.14,50.2,14.86,46.53,21.99,Normal,8044.13
2015-09-27,R00037,18785.83,2.83,4532.63,95.5,82.49,53.36,29.81,50.46,9.0,Normal,8631.15
2015-10-04,R00037,18597.29,3.35,4657.31,94.54,39.03,60.98,50.64,37.05,10.92,Normal,8544.52
2015-10-11,R00037,12314.84,8.28,4796.67,62.6,61.72,63.69,57.0,95.41,74.79,Delayed,5658.05
2015-10-18,R00037,10378.79,13.3,4854.55,52.76,33.61,60.86,58.88,94.84,94.48,Disrupted,4768.54
2015-10-25,R00037,13013.99,10.45,4776.01,66.16,44.17,59.42,19.27,62.65,67.68,Delayed,5979.28
2015-11-01,R00037,11046.39,11.79,4788.74,56.16,51.43,58.49,50.8,95.31,87.69,Delayed,5075.26
2015-11-08,R00037,13897.75,6.77,4600.03,70.65,83.54,52.61,51.53,53.88,58.7,Delayed,6385.32
2015-11-15,R00037,15709.05,3.0,4581.67,79.86,26.91,56.4,41.53,31.76,40.28,Normal,7217.52
2015-11-22,R00037,18089.74,10.47,4750.47,91.96,86.23,57.7,43.13,69.66,16.08,Delayed,8311.33
2015-11-29,R00037,13378.27,6.93,4793.54,68.01,6.64,65.29,36.71,54.02,63.98,Delayed,6146.65
2015-12-06,R00037,15299.12,5.11,4703.59,77.77,23.72,61.72,35.91,32.61,44.45,Delayed,7029.18
2015-12-13,R00037,16244.87,6.83,4579.95,82.58,16.46,51.18,39.71,25.29,34.83,Delayed,7463.71
2015-12-20,R00037,16802.75,5.78,4715.49,85.42,88.13,61.62,40.64,3.4,29.16,Delayed,7720.02
2015-12-27,R00037,12153.5,10.63,4759.26,61.78,57.81,58.07,59.3,94.32,76.43,Delayed,5583.92
2016-01-03,R00037,14351.95,2.89,4582.55,72.96,66.91,56.62,34.76,17.29,54.08,Normal,6594.0
2016-01-10,R00037,11188.29,8.5,4791.46,56.88,51.77,63.06,54.19,68.82,86.25,Delayed,5140.46
2016-01-17,R00037,18667.92,3.09,4714.71,94.9,6.73,65.15,55.5,9.28,10.2,Normal,8576.98
2016-01-24,R00037,14240.06,5.98,4765.06,72.39,60.76,64.66,49.9,56.14,55.22,Delayed,6542.6
2016-01-31,R00037,12735.33,6.29,4638.46,64.74,1.4,55.8,46.39,59.06,70.52,Delayed,5851.25
2016-02-07,R00037,15019.35,9.53,4743.11,76.35,32.66,58.45,43.0,52.76,47.29,Delayed,6900.64
2016-02-14,R00037,18766.18,4.56,4691.7,95.4,96.87,61.66,35.91,4.12,9.2,Normal,8622.12
2016-02-21,R00037,16666.46,4.01,4729.03,84.73,87.3,64.88,66.42,43.0,30.55,Normal,7657.4
2016-02-28,R00037,15913.78,7.29,4685.43,80.9,42.33,57.6,49.62,71.93,38.2,Delayed,7311.58
2016-03-06,R00037,11504.22,3.8,4637.72,58.48,0.98,59.07,43.42,19.72,83.03,Normal,5285.61
2016-03-13,R00037,17715.94,2.7,4546.54,90.06,15.06,54.47,40.42,21.15,19.88,Normal,8139.59
2016-03-20,R00037,13629.45,7.01,4626.18,69.29,15.25,54.02,37.86,69.05,61.43,Delayed,6262.05
2016-03-27,R00037,18914.95,9.56,4827.72,96.16,68.01,64.06,49.9,86.17,7.69,Delayed,8690.47
2016-04-03,R00037,12656.53,4.24,4762.17,64.34,35.97,66.78,52.49,9.29,71.32,Normal,5815.04
2016-04-10,R00037,11428.72,10.78,4785.71,58.1,63.78,59.64,38.91,83.73,83.8,Delayed,5250.93
2016-04-17,R00037,19036.25,2.16,4694.12,96.77,34.95,65.02,43.39,1.36,6.45,Normal,8746.2
2016-04-24,R00037,17252.82,1.52,4633.14,87.71,24.73,61.81,52.65,37.95,24.59,Normal,7926.81
2016-05-01,R00037,17123.32,3.89,4605.06,87.05,64.93,56.77,42.81,58.12,25.9,Normal,7867.31
2016-05-08,R00037,16747.71,5.75,4717.72,85.14,41.68,61.81,67.51,14.2,29.72,Delayed,7694.73
2016-05-15,R00037,11079.62,7.4,4838.89,56.32,78.04,67.69,41.5,17.52,87.35,Delayed,5090.53
2016-05-22,R00037,11444.16,9.55,4763.92,58.18,96.71,59.82,50.96,27.39,83.64,Delayed,5258.02
2016-05-29,R00037,14655.48,2.78,4748.48,74.5,46.2,67.82,57.92,22.99,50.99,Normal,6733.46
2016-06-05,R00037,16182.69,4.95,4478.16,82.27,61.49,46.9,24.57,67.11,35.47,Normal,7435.14
2016-06-12,R00037,14114.91,8.82,4813.56,71.75,97.71,64.11,60.32,55.97,56.49,Delayed,6485.09
2016-06-19,R00037,10274.83,11.69,4815.86,52.23,86.94,60.44,32.68,86.99,95.53,Delayed,4720.77
2016-06-26,R00037,15266.86,7.43,4701.79,77.61,79.0,58.5,50.58,91.8,44.78,Delayed,7014.36
2016-07-03,R00037,18465.86,4.3,4668.46,93.87,34.6,60.46,36.68,26.95,12.25,Normal,8484.14
2016-07-10,R00037,17169.97,3.36,4493.76,87.29,83.25,50.06,66.1,17.36,25.43,Normal,7888.74
2016-07-17,R00037,16453.79,5.46,4668.38,83.64,29.97,58.9,49.07,40.76,32.71,Delayed,7559.69
2016-07-24,R00037,13070.7,7.83,4759.07,66.45,35.96,61.79,60.83,38.68,67.11,Delayed,6005.34
2016-07-31,R00037,17548.85,7.17,4829.79,89.21,4.61,67.39,36.39,69.07,21.58,Delayed,8062.82
2016-08-07,R00037,10034.66,9.1,4718.72,51.01,6.6,57.41,48.5,19.37,97.98,Delayed,4610.42
2016-08-14,R00037,16231.0,6.4,4643.02,82.51,87.22,55.96,36.93,12.67,34.98,Delayed,7457.33
2016-08-21,R00037,12092.66,9.7,4731.97,61.47,91.16,57.49,43.48,4.95,77.05,Delayed,5555.97
2016-08-28,R00037,16440.34,3.02,4704.69,83.58,59.45,64.58,56.07,46.41,32.85,Normal,7553.51
2016-09-04,R00037,15982.35,4.66,4693.46,81.25,30.23,61.64,49.3,35.48,37.5,Normal,7343.09
2016-09-11,R00037,12452.06,7.29,4681.69,63.3,78.32,57.35,41.53,17.01,73.4,Delayed,5721.1
2016-09-18,R00037,13866.9,8.63,4786.71,70.49,13.45,62.57,54.54,70.37,59.01,Delayed,6371.15
2016-09-25,R00037,13643.02,6.13,4705.53,69.36,30.67,60.49,54.44,93.41,61.29,Delayed,6268.29
2016-10-02,R00037,12088.71,5.57,4759.57,61.45,8.92,64.84,57.64,95.32,77.09,Delayed,5554.16
2016-10-09,R00037,19504.52,4.43,4611.45,99.15,59.87,56.49,44.6,87.47,1.69,Normal,8961.35
2016-10-16,R00037,13585.79,9.15,4734.07,69.07,12.82,58.36,27.96,76.73,61.87,Delayed,6241.99
2016-10-23,R00037,14447.17,5.46,4655.41,73.44,1.34,58.04,49.27,37.29,53.11,Delayed,6637.75
2016-10-30,R00037,15949.11,8.23,4630.49,81.08,69.92,52.68,33.58,92.27,37.84,Delayed,7327.82
2016-11-06,R00037,15751.58,2.83,4654.34,80.08,71.64,61.48,23.9,2.93,39.85,Normal,7237.06
2016-11-13,R00037,12680.09,2.02,4635.52,64.46,19.05,61.31,52.14,7.86,71.08,Normal,5825.87
2016-11-20,R00037,16756.11,2.32,4622.38,85.18,5.32,60.03,42.65,34.95,29.64,Normal,7698.59
2016-11-27,R00037,18298.68,7.85,4715.01,93.02,88.93,58.83,33.96,92.17,13.95,Delayed,8407.33
2016-12-04,R00037,19656.17,1.46,4498.72,99.92,51.54,52.92,33.13,41.58,0.15,Normal,9031.03
2016-12-11,R00037,15251.66,2.23,4588.6,77.53,0.71,57.9,52.4,53.48,44.93,Normal,7007.38
2016-12-18,R00037,15996.21,6.31,4676.02,81.32,55.72,58.29,25.3,33.02,37.36,Delayed,7349.46
2016-12-25,R00037,18102.57,2.14,4558.25,92.03,56.55,55.99,10.48,10.8,15.95,Normal,8317.23
2017-01-01,R00037,12841.89,7.48,4713.11,65.28,47.2,59.19,44.09,80.05,69.43,Delayed,5900.21
2017-01-08,R00037,12224.66,6.33,4732.5,62.15,42.66,62.02,58.66,35.13,75.71,Delayed,5616.62
2017-01-15,R00037,10606.01,6.87,4854.55,53.92,91.62,69.43,60.64,27.09,92.17,Delayed,4872.93
2017-01-22,R00037,14799.57,5.66,4701.9,75.24,47.64,60.87,35.46,76.48,49.53,Delayed,6799.66
2017-01-29,R00037,14757.73,5.55,4705.93,75.02,42.96,61.29,57.06,79.04,49.95,Delayed,6780.44
