event_id,date,event_type,severity,affected_region,duration_days,risk_increase
E008712,2015-12-16 00:00:00,War,4,Middle East,292,18.55
E008713,2021-04-24 00:00:00,Political Unrest,7,Africa,165,23.48
E008714,2024-04-15 00:00:00,Maritime Conflict,6,Middle East,200,23.31
E008715,2024-03-22 00:00:00,Cyber Attack,5,Asia,113,29.72
E008716,2015-07-02 00:00:00,War,3,Europe,60,12.9
E008717,2021-04-30 00:00:00,Terrorism,10,Africa,315,25.63
E008718,2024-07-07 00:00:00,Export Restriction,7,Middle East,240,32.38
E008719,2016-07-28 00:00:00,Border Conflict,2,South America,269,5.22
E008720,2025-12-04 00:00:00,Export Restriction,10,Asia,309,45.85
E008721,2021-02-27 00:00:00,Diplomatic Crisis,10,Europe,93,31.15
E008722,2017-09-26 00:00:00,War,6,Europe,172,34.05
E008723,2026-07-05 00:00:00,Cyber Attack,10,Asia,92,38.49
E008724,2021-02-28 00:00:00,Terrorism,3,Europe,226,8.35
E008725,2018-07-16 00:00:00,Maritime Conflict,7,South America,186,28.66
E008726,2016-06-15 00:00:00,Maritime Conflict,6,Middle East,103,19.62
E008727,2026-10-29 00:00:00,Export Restriction,10,Africa,195,26.17
E008728,2016-09-05 00:00:00,War,4,South America,27,9.98
E008729,2016-10-24 00:00:00,Political Unrest,4,South America,52,11.48
E008730,2023-09-02 00:00:00,Port Strike,1,North America,312,5.68
E008731,2020-11-06 00:00:00,Border Conflict,5,Africa,332,18.82
E008732,2023-10-16 00:00:00,Maritime Conflict,6,Europe,135,13.68
E008733,2017-06-24 00:00:00,Trade Sanction,5,South America,322,20.8
E008734,2026-12-09 00:00:00,Port Strike,6,North America,249,29.05
E008735,2020-06-11 00:00:00,Political Unrest,3,Asia,16,9.94
E008736,2016-03-19 00:00:00,Cyber Attack,5,North America,109,13.49
E008737,2017-07-24 00:00:00,Diplomatic Crisis,1,Europe,198,2.89
E008738,2020-02-20 00:00:00,Trade Sanction,1,Middle East,164,2.96
E008739,2015-06-16 00:00:00,Maritime Conflict,6,Africa,73,13.45
E008740,2023-01-14 00:00:00,Diplomatic Crisis,1,Africa,153,5.86
E008741,2020-06-20 00:00:00,Terrorism,10,Middle East,246,38.76
E008742,2016-06-27 00:00:00,Political Unrest,10,North America,330,47.8
E008743,2019-12-12 00:00:00,Maritime Conflict,7,Europe,275,26.32
E008744,2015-02-04 00:00:00,Cyber Attack,8,Europe,338,46.89
E008745,2026-03-29 00:00:00,Maritime Conflict,9,Middle East,215,29.58
E008746,2017-06-05 00:00:00,Trade Sanction,3,Europe,333,17.51
E008747,2024-06-16 00:00:00,Export Restriction,3,North America,295,16.68
E008748,2024-07-07 00:00:00,Trade Sanction,1,Europe,296,5.57
E008749,2022-04-26 00:00:00,Diplomatic Crisis,2,Asia,122,8.52
E008750,2016-06-09 00:00:00,War,1,Middle East,127,2.14
E008751,2026-04-09 00:00:00,Trade Sanction,9,Africa,99,33.58
E008752,2016-09-15 00:00:00,Border Conflict,1,Africa,321,4.33
E008753,2026-08-01 00:00:00,Cyber Attack,6,Europe,294,22.0
E008754,2018-02-17 00:00:00,Trade Sanction,1,South America,17,4.93
E008755,2021-11-21 00:00:00,Border Conflict,10,Europe,176,24.41
E008756,2019-07-07 00:00:00,Maritime Conflict,2,Middle East,217,10.85
E008757,2016-08-15 00:00:00,Export Restriction,9,Africa,338,49.19
E008758,2022-02-27 00:00:00,Diplomatic Crisis,3,Asia,121,11.28
E008759,2024-07-17 00:00:00,War,5,South America,212,28.17
E008760,2022-08-06 00:00:00,Political Unrest,6,Middle East,148,24.89
E008761,2022-11-18 00:00:00,Diplomatic Crisis,10,North America,357,27.43
E008762,2020-07-30 00:00:00,Cyber Attack,7,North America,139,40.91
E008763,2023-04-03 00:00:00,War,5,Europe,221,13.34
E008764,2019-09-10 00:00:00,Border Conflict,7,Africa,207,26.82
E008765,2022-02-25 00:00:00,Terrorism,10,South America,264,42.12
E008766,2023-05-10 00:00:00,Cyber Attack,7,Africa,262,32.31
E008767,2026-02-21 00:00:00,Maritime Conflict,4,North America,220,21.93
E008768,2019-06-27 00:00:00,Diplomatic Crisis,2,Asia,80,10.04
E008769,2023-08-24 00:00:00,Maritime Conflict,10,Asia,155,55.34
E008770,2019-06-19 00:00:00,Political Unrest,1,North America,214,2.97
E008771,2022-08-09 00:00:00,Port Strike,4,Asia,298,8.16
E008772,2026-03-06 00:00:00,Trade Sanction,6,Europe,88,18.65
E008773,2018-03-31 00:00:00,War,5,Asia,130,18.52
E008774,2018-05-31 00:00:00,Export Restriction,5,Asia,54,10.69
E008775,2018-11-04 00:00:00,Terrorism,5,North America,136,16.93
E008776,2018-06-22 00:00:00,Maritime Conflict,4,Asia,215,10.58
E008777,2023-12-15 00:00:00,Border Conflict,1,Asia,285,5.76
E008778,2018-02-18 00:00:00,Border Conflict,5,Middle East,299,20.62
E008779,2016-06-16 00:00:00,Diplomatic Crisis,1,Europe,352,2.66
E008780,2022-09-06 00:00:00,Diplomatic Crisis,3,Africa,34,11.75
E008781,2017-09-06 00:00:00,Border Conflict,3,South America,98,17.7
E008782,2024-09-25 00:00:00,Maritime Conflict,10,Middle East,328,53.64
E008783,2024-10-07 00:00:00,War,8,Europe,305,43.67
E008784,2017-09-05 00:00:00,Diplomatic Crisis,4,Middle East,251,12.44
E008785,2016-02-26 00:00:00,Border Conflict,1,Asia,60,5.42
E008786,2023-09-13 00:00:00,Political Unrest,1,Asia,301,5.99
E008787,2015-07-13 00:00:00,Border Conflict,1,Middle East,317,3.29
E008788,2024-06-29 00:00:00,Terrorism,7,Europe,302,33.93
E008789,2022-01-28 00:00:00,Border Conflict,6,Asia,236,14.2
E008790,2018-01-19 00:00:00,Terrorism,3,Africa,320,9.87
E008791,2024-08-17 00:00:00,Diplomatic Crisis,9,Africa,83,46.64
E008792,2019-01-22 00:00:00,Terrorism,2,Asia,254,8.06
E008793,2016-07-28 00:00:00,Political Unrest,9,North America,347,35.47
E008794,2022-01-16 00:00:00,Cyber Attack,2,South America,74,4.24
E008795,2017-01-28 00:00:00,War,4,Africa,292,20.41
E008796,2026-11-23 00:00:00,Diplomatic Crisis,4,Asia,13,12.46
E008797,2024-12-03 00:00:00,Terrorism,1,South America,36,3.4
E008798,2018-07-23 00:00:00,Maritime Conflict,9,Africa,130,49.74
E008799,2026-06-03 00:00:00,Maritime Conflict,10,Africa,182,59.04
E008800,2015-09-27 00:00:00,Trade Sanction,2,North America,262,6.7
E008801,2016-06-18 00:00:00,Terrorism,9,Middle East,357,37.66
E008802,2016-04-08 00:00:00,Port Strike,7,North America,183,32.26
E008803,2026-06-28 00:00:00,Port Strike,1,Europe,235,5.68
E008804,2021-07-05 00:00:00,Terrorism,4,Asia,74,8.24
E008805,2026-01-07 00:00:00,Terrorism,7,Europe,147,19.27
E008806,2016-05-12 00:00:00,War,10,Europe,19,26.91
E008807,2019-02-14 00:00:00,Terrorism,3,South America,117,9.98
E008808,2026-02-02 00:00:00,War,8,Africa,114,31.1
E008809,2021-04-27 00:00:00,Export Restriction,2,North America,15,7.37
E008810,2015-12-06 00:00:00,Border Conflict,9,Europe,328,31.94
E008811,2020-01-09 00:00:00,Port Strike,3,Europe,164,12.83
E008812,2023-12-14 00:00:00,Diplomatic Crisis,1,Middle East,31,2.32
E008813,2023-01-18 00:00:00,Political Unrest,7,North America,32,34.27
E008814,2024-09-02 00:00:00,Port Strike,9,North America,249,31.51
E008815,2015-04-22 00:00:00,Diplomatic Crisis,7,Europe,276,26.67
E008816,2017-07-07 00:00:00,Maritime Conflict,8,North America,256,47.69
E008817,2020-02-13 00:00:00,Trade Sanction,8,South America,52,36.32
E008818,2025-06-14 00:00:00,Trade Sanction,6,North America,155,23.04
E008819,2015-03-28 00:00:00,Diplomatic Crisis,7,Middle East,126,29.8
E008820,2021-10-05 00:00:00,Cyber Attack,7,South America,321,35.99
E008821,2026-03-30 00:00:00,Trade Sanction,5,Asia,136,27.58
E008822,2023-08-11 00:00:00,Terrorism,4,North America,122,16.76
E008823,2020-10-09 00:00:00,Port Strike,5,South America,126,20.36
E008824,2016-07-13 00:00:00,Terrorism,6,South America,291,24.45
E008825,2023-10-16 00:00:00,Cyber Attack,3,South America,336,6.63
E008826,2023-03-22 00:00:00,Export Restriction,10,Asia,12,39.12
E008827,2019-12-20 00:00:00,Border Conflict,5,Middle East,148,13.27
E008828,2021-12-26 00:00:00,Terrorism,8,Asia,156,42.91
E008829,2025-05-18 00:00:00,Export Restriction,8,Middle East,152,34.26
E008830,2019-07-21 00:00:00,War,1,Asia,235,2.52
E008831,2016-06-05 00:00:00,Border Conflict,3,Middle East,145,14.31
E008832,2025-06-24 00:00:00,Trade Sanction,9,South America,198,31.22
E008833,2016-01-25 00:00:00,Political Unrest,5,Africa,18,18.67
E008834,2016-07-20 00:00:00,Border Conflict,1,North America,27,5.18
E008835,2015-04-11 00:00:00,Cyber Attack,5,Asia,147,14.02
E008836,2015-11-28 00:00:00,Cyber Attack,6,Europe,126,24.4
E008837,2025-05-10 00:00:00,Cyber Attack,1,Africa,187,3.38
E008838,2023-01-01 00:00:00,Diplomatic Crisis,4,Middle East,173,17.17
E008839,2015-05-14 00:00:00,Trade Sanction,7,Middle East,86,34.27
E008840,2026-06-29 00:00:00,Port Strike,8,Africa,237,44.08
E008841,2017-11-14 00:00:00,Political Unrest,9,Africa,308,36.25
E008842,2021-07-06 00:00:00,War,6,Asia,132,33.18
E008843,2016-07-28 00:00:00,Border Conflict,5,Middle East,210,10.76
E008844,2023-05-21 00:00:00,Terrorism,5,Asia,327,14.09
E008845,2024-08-13 00:00:00,Trade Sanction,7,Europe,334,24.56
E008846,2023-11-30 00:00:00,Border Conflict,5,Africa,306,24.98
E008847,2022-05-20 00:00:00,Trade Sanction,2,North America,49,5.16
E008848,2025-12-30 00:00:00,Port Strike,1,Asia,27,2.15
E008849,2021-09-16 00:00:00,War,3,Middle East,41,7.02
E008850,2020-07-21 00:00:00,Political Unrest,4,Europe,354,21.24
E008851,2019-01-07 00:00:00,Port Strike,5,Middle East,8,27.1
E008852,2022-10-14 00:00:00,Trade Sanction,7,South America,220,37.74
E008853,2018-02-04 00:00:00,Trade Sanction,6,Asia,233,12.75
E008854,2020-09-20 00:00:00,Export Restriction,10,Africa,87,30.42
E008855,2024-02-02 00:00:00,Political Unrest,10,Middle East,302,47.62
E008856,2020-05-26 00:00:00,Export Restriction,3,Asia,153,9.33
E008857,2024-12-27 00:00:00,Port Strike,7,Middle East,42,29.42
E008858,2022-03-11 00:00:00,War,2,North America,331,6.75
E008859,2025-05-19 00:00:00,Port Strike,8,North America,69,41.09
E008860,2025-06-01 00:00:00,Political Unrest,7,South America,220,33.96
E008861,2024-08-23 00:00:00,Border Conflict,5,North America,313,27.13
E008862,2023-05-24 00:00:00,Diplomatic Crisis,7,Asia,29,40.74
E008863,2024-06-19 00:00:00,Port Strike,6,North America,235,29.36
E008864,2020-08-22 00:00:00,Border Conflict,7,Europe,203,19.81
E008865,2022-08-26 00:00:00,War,1,Middle East,154,3.67
E008866,2026-03-15 00:00:00,Political Unrest,7,Europe,169,28.38
E008867,2021-01-13 00:00:00,Border Conflict,2,Asia,118,10.35
E008868,2018-07-20 00:00:00,Diplomatic Crisis,9,Africa,100,50.58
E008869,2018-05-28 00:00:00,Maritime Conflict,5,South America,200,17.58
E008870,2019-03-01 00:00:00,Trade Sanction,6,Middle East,286,19.31
E008871,2023-05-28 00:00:00,Terrorism,2,Asia,264,8.13
E008872,2017-02-24 00:00:00,Diplomatic Crisis,9,Europe,329,49.15
E008873,2016-10-27 00:00:00,Diplomatic Crisis,3,South America,55,12.26
E008874,2020-12-31 00:00:00,Border Conflict,8,Middle East,186,18.64
E008875,2022-12-30 00:00:00,Border Conflict,9,Middle East,246,22.15
E008876,2025-06-08 00:00:00,Maritime Conflict,7,Middle East,108,20.39
E008877,2022-06-20 00:00:00,Border Conflict,9,Europe,64,37.89
E008878,2021-05-30 00:00:00,Export Restriction,2,Africa,349,8.56
E008879,2015-10-18 00:00:00,Port Strike,1,Europe,113,5.0
E008880,2017-04-23 00:00:00,Political Unrest,2,South America,350,10.26
E008881,2025-12-04 00:00:00,War,3,North America,36,11.9
E008882,2019-07-07 00:00:00,Cyber Attack,10,Europe,281,33.89
E008883,2016-11-18 00:00:00,Cyber Attack,10,North America,251,38.3
E008884,2020-06-27 00:00:00,War,9,Europe,164,41.88
E008885,2015-12-11 00:00:00,Political Unrest,2,North America,353,8.19
E008886,2024-11-16 00:00:00,Export Restriction,2,South America,34,4.66
E008887,2024-12-17 00:00:00,Maritime Conflict,1,Middle East,292,2.65
E008888,2015-04-23 00:00:00,Border Conflict,2,Africa,96,7.84
E008889,2015-12-23 00:00:00,Port Strike,2,Middle East,361,10.89
E008890,2018-02-15 00:00:00,Export Restriction,4,Africa,58,12.06
E008891,2015-02-24 00:00:00,Cyber Attack,2,South America,284,10.56
E008892,2026-04-26 00:00:00,Border Conflict,8,North America,264,31.76
E008893,2016-09-12 00:00:00,Terrorism,9,South America,38,35.19
E008894,2026-01-06 00:00:00,Cyber Attack,2,Africa,113,6.53
E008895,2024-03-13 00:00:00,War,5,North America,173,14.44
E008896,2017-08-26 00:00:00,Maritime Conflict,3,Africa,177,10.63
E008897,2024-09-05 00:00:00,Port Strike,2,Middle East,51,7.37
E008898,2020-12-17 00:00:00,Border Conflict,1,Asia,280,2.88
E008899,2026-04-12 00:00:00,Terrorism,9,Africa,273,36.07
E008900,2021-11-04 00:00:00,Trade Sanction,10,Europe,81,24.48
E008901,2016-09-01 00:00:00,Political Unrest,1,Africa,301,4.65
E008902,2022-05-23 00:00:00,Trade Sanction,8,South America,115,22.36
E008903,2019-07-26 00:00:00,Political Unrest,1,South America,292,4.6
E008904,2017-11-23 00:00:00,Border Conflict,9,Europe,351,40.92
E008905,2019-07-30 00:00:00,Cyber Attack,10,Middle East,252,23.34
E008906,2022-06-29 00:00:00,Maritime Conflict,1,Africa,197,5.83
E008907,2016-05-03 00:00:00,Maritime Conflict,3,Europe,300,6.13
E008908,2019-05-12 00:00:00,Diplomatic Crisis,4,Africa,60,16.4
E008909,2022-03-30 00:00:00,Terrorism,1,North America,274,2.69
E008910,2015-08-26 00:00:00,War,8,North America,305,32.07
E008911,2022-01-20 00:00:00,Diplomatic Crisis,8,Europe,30,46.63
E008912,2015-12-19 00:00:00,Export Restriction,3,Africa,94,14.46
E008913,2026-01-27 00:00:00,Export Restriction,5,North America,208,28.76
E008914,2020-10-29 00:00:00,Trade Sanction,4,South America,316,22.83
E008915,2023-01-12 00:00:00,Export Restriction,10,North America,96,42.52
E008916,2018-05-18 00:00:00,Cyber Attack,2,Europe,32,4.97
E008917,2015-09-02 00:00:00,Maritime Conflict,8,North America,178,30.28
E008918,2026-09-25 00:00:00,Export Restriction,6,Africa,301,25.81
E008919,2016-03-29 00:00:00,Export Restriction,2,Europe,239,7.03
E008920,2019-11-11 00:00:00,Political Unrest,1,South America,218,3.81
E008921,2020-11-07 00:00:00,Cyber Attack,3,Africa,145,17.2
E008922,2020-09-05 00:00:00,Cyber Attack,7,Europe,64,23.35
E008923,2016-01-16 00:00:00,Maritime Conflict,8,Africa,289,28.74
E008924,2017-05-04 00:00:00,Terrorism,9,Europe,165,23.58
E008925,2017-10-25 00:00:00,Export Restriction,5,Europe,140,20.61
E008926,2015-12-09 00:00:00,Border Conflict,3,Asia,44,11.14
E008927,2024-05-09 00:00:00,Export Restriction,10,Middle East,77,35.72
E008928,2018-11-15 00:00:00,Diplomatic Crisis,2,Europe,92,9.19
E008929,2018-03-03 00:00:00,Maritime Conflict,5,South America,236,11.49
E008930,2023-12-01 00:00:00,War,7,Europe,209,14.58
E008931,2022-10-28 00:00:00,Port Strike,8,Middle East,308,35.92
E008932,2024-03-09 00:00:00,Cyber Attack,9,North America,159,51.88
E008933,2025-05-11 00:00:00,Maritime Conflict,6,Asia,329,34.92
E008934,2023-03-15 00:00:00,Cyber Attack,4,Africa,89,19.38
E008935,2026-04-05 00:00:00,Political Unrest,6,South America,248,35.83
E008936,2018-12-05 00:00:00,Diplomatic Crisis,6,Asia,34,35.28
E008937,2026-09-17 00:00:00,Export Restriction,9,Middle East,286,28.5
E008938,2026-05-27 00:00:00,War,5,North America,301,29.69
E008939,2026-06-10 00:00:00,Export Restriction,10,North America,271,57.23
E008940,2020-04-09 00:00:00,Trade Sanction,8,North America,306,31.02
E008941,2019-05-22 00:00:00,Cyber Attack,2,North America,273,6.09
E008942,2023-05-20 00:00:00,Border Conflict,6,South America,342,14.62
E008943,2022-04-02 00:00:00,Port Strike,3,Europe,117,8.96
E008944,2020-06-11 00:00:00,Political Unrest,9,Europe,92,37.78
E008945,2016-05-10 00:00:00,Political Unrest,2,Asia,143,11.31
E008946,2024-08-18 00:00:00,Port Strike,2,Middle East,207,7.57
E008947,2018-07-12 00:00:00,War,2,Europe,363,7.78
E008948,2023-02-03 00:00:00,War,7,Asia,117,32.7
E008949,2016-01-30 00:00:00,Trade Sanction,4,North America,44,17.28
E008950,2021-08-10 00:00:00,Cyber Attack,8,Middle East,282,39.04
E008951,2026-09-15 00:00:00,Trade Sanction,4,Africa,13,20.79
E008952,2017-10-08 00:00:00,Terrorism,8,Asia,155,16.64
E008953,2026-02-03 00:00:00,Trade Sanction,9,North America,162,40.01
E008954,2018-02-12 00:00:00,Border Conflict,2,Africa,343,11.62
E008955,2023-09-27 00:00:00,Trade Sanction,2,Asia,88,7.82
E008956,2015-08-26 00:00:00,War,5,Middle East,341,10.96
E008957,2024-05-21 00:00:00,Port Strike,3,North America,14,13.93
E008958,2023-01-13 00:00:00,Terrorism,7,South America,282,40.71
E008959,2025-11-13 00:00:00,Export Restriction,2,Africa,198,6.77
E008960,2016-06-28 00:00:00,Diplomatic Crisis,4,Asia,151,8.26
E008961,2023-03-26 00:00:00,Diplomatic Crisis,5,Africa,215,23.12
E008962,2022-12-25 00:00:00,Cyber Attack,10,South America,243,41.6
E008963,2021-07-24 00:00:00,Terrorism,3,Middle East,262,16.27
E008964,2026-11-20 00:00:00,Maritime Conflict,6,Asia,263,22.38
E008965,2023-12-05 00:00:00,Port Strike,10,Middle East,188,51.03
E008966,2016-07-09 00:00:00,Port Strike,5,Europe,251,10.9
E008967,2026-12-22 00:00:00,Border Conflict,2,North America,103,7.7
E008968,2015-12-06 00:00:00,Export Restriction,7,South America,279,24.89
E008969,2016-10-04 00:00:00,Maritime Conflict,9,Asia,342,41.56
E008970,2024-12-29 00:00:00,Maritime Conflict,4,Africa,226,9.63
E008971,2023-05-07 00:00:00,Trade Sanction,5,South America,318,20.53
E008972,2021-02-24 00:00:00,Export Restriction,9,Middle East,130,44.58
E008973,2023-06-11 00:00:00,War,7,Middle East,114,37.88
E008974,2023-05-24 00:00:00,Cyber Attack,3,Middle East,192,12.74
E008975,2020-09-21 00:00:00,Port Strike,9,North America,348,40.47
E008976,2025-12-06 00:00:00,Trade Sanction,3,Europe,307,15.49
E008977,2018-07-03 00:00:00,Cyber Attack,10,Europe,110,50.08
E008978,2022-11-21 00:00:00,Political Unrest,7,Africa,68,38.25
E008979,2016-03-15 00:00:00,Terrorism,4,Africa,286,9.66
E008980,2018-07-02 00:00:00,Cyber Attack,9,South America,19,44.61
E008981,2017-12-30 00:00:00,Port Strike,6,Middle East,65,22.91
E008982,2023-11-16 00:00:00,Political Unrest,4,Europe,127,18.07
E008983,2017-07-20 00:00:00,Trade Sanction,6,Asia,268,25.35
E008984,2026-01-19 00:00:00,Diplomatic Crisis,2,Asia,340,5.1
E008985,2019-01-22 00:00:00,War,7,North America,251,23.48
E008986,2019-10-27 00:00:00,Terrorism,10,Africa,168,49.84
E008987,2026-08-18 00:00:00,Border Conflict,5,Middle East,208,17.86
E008988,2026-06-19 00:00:00,Port Strike,8,Africa,241,26.13
E008989,2017-12-01 00:00:00,Cyber Attack,5,Middle East,294,13.3
E008990,2020-01-13 00:00:00,Trade Sanction,1,Asia,35,5.78
E008991,2016-04-17 00:00:00,Political Unrest,5,Africa,125,20.04
E008992,2020-12-23 00:00:00,Terrorism,4,South America,253,9.08
E008993,2015-03-09 00:00:00,War,7,Asia,156,35.74
E008994,2021-05-02 00:00:00,Export Restriction,2,South America,171,8.84
E008995,2025-10-14 00:00:00,Trade Sanction,10,Asia,249,50.32
E008996,2016-10-27 00:00:00,Maritime Conflict,2,Africa,291,7.06
E008997,2024-06-15 00:00:00,Terrorism,7,Europe,96,32.65
E008998,2015-12-22 00:00:00,Border Conflict,3,Middle East,238,14.99
E008999,2021-02-28 00:00:00,Cyber Attack,3,Africa,304,7.52
E009000,2018-10-31 00:00:00,Port Strike,6,South America,122,13.87
E009001,2020-09-17 00:00:00,Terrorism,7,Europe,333,39.94
E009002,2026-05-21 00:00:00,Maritime Conflict,1,Europe,336,2.81
E009003,2023-05-27 00:00:00,Export Restriction,1,Africa,242,2.2
E009004,2024-07-05 00:00:00,Diplomatic Crisis,6,Africa,234,35.38
E009005,2022-03-26 00:00:00,Diplomatic Crisis,10,North America,197,30.58
E009006,2026-01-21 00:00:00,Maritime Conflict,8,Europe,127,45.44
E009007,2025-09-18 00:00:00,War,1,South America,114,5.02
E009008,2020-04-07 00:00:00,Political Unrest,3,Asia,239,6.81
E009009,2024-10-17 00:00:00,Political Unrest,10,South America,9,28.5
E009010,2023-12-14 00:00:00,Political Unrest,3,Europe,109,9.97
E009011,2023-01-18 00:00:00,Political Unrest,7,North America,140,23.5
E009012,2018-05-21 00:00:00,Diplomatic Crisis,1,Middle East,97,4.48
E009013,2016-01-09 00:00:00,Terrorism,7,South America,323,14.21
E009014,2023-07-14 00:00:00,Border Conflict,9,South America,216,36.9
E009015,2020-09-11 00:00:00,Border Conflict,8,North America,332,20.79
E009016,2016-11-23 00:00:00,Terrorism,3,South America,325,13.47
E009017,2020-10-07 00:00:00,Political Unrest,1,North America,36,3.17
E009018,2018-03-09 00:00:00,War,1,Africa,76,2.54
E009019,2019-09-28 00:00:00,Export Restriction,3,South America,184,15.72
E009020,2025-05-02 00:00:00,Maritime Conflict,4,South America,341,17.09
E009021,2019-06-30 00:00:00,Cyber Attack,9,Middle East,252,33.84
E009022,2016-09-08 00:00:00,Border Conflict,6,Asia,29,15.95
E009023,2026-06-10 00:00:00,Export Restriction,8,Africa,335,33.14
